date,areaName,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsRollingRate00_05,cumAdmissions00_05,cumAdmissionsRollingRate06_17,cumAdmissions06_17,cumAdmissionsRollingRate18_64,cumAdmissions18_64,cumAdmissionsRollingRate65_84,cumAdmissions65_84,cumAdmissionsRollingRate85+,cumAdmissions85+
2021-08-05,South East,54,5.4,426,51,64.9,395,26.7,344,378.7,19880,1462.6,21892,5061.1,12844
2021-08-06,South East,58,5.2,431,59,65.1,396,26.7,344,379.4,19915,1463.6,21907,5063.9,12851
2021-08-07,South East,44,5.1,427,59,65.3,397,26.8,346,379.9,19943,1464.4,21919,5064.2,12852
2021-08-08,South East,68,5.2,435,56,65.4,398,26.9,347,380.6,19982,1465.5,21935,5068.6,12863
2021-08-09,South East,71,5.1,445,55,65.4,398,27.1,350,381.4,20022,1467.0,21958,5070.6,12868
2021-08-10,South East,74,5.0,474,57,65.6,399,27.4,353,382.3,20067,1468.3,21977,5072.9,12874
2021-08-11,South East,73,5.0,439,55,66.1,402,27.5,355,382.9,20099,1470.0,22002,5077.3,12885
2021-08-12,South East,79,5.2,449,57,66.4,404,27.8,358,383.7,20141,1471.8,22029,5079.2,12890
2021-08-13,South East,59,5.3,436,55,66.6,405,27.9,360,384.1,20163,1473.7,22057,5081.6,12896
2021-08-14,South East,68,5.5,449,58,66.7,406,28.1,362,384.7,20196,1475.3,22081,5084.7,12904
2021-08-15,South East,88,5.8,476,59,67.2,409,28.2,363,385.7,20247,1476.6,22101,5089.9,12917
2021-08-16,South East,86,5.9,496,61,67.4,410,28.3,365,386.5,20292,1478.7,22133,5092.2,12923
2021-08-17,South East,115,6.4,507,64,68.2,415,28.6,369,387.7,20355,1481.1,22168,5095.4,12931
2021-08-18,South East,92,6.6,516,69,69.0,420,28.6,369,388.7,20406,1483.0,22197,5098.1,12938
2021-08-19,South East,93,6.8,548,75,69.5,423,28.9,372,389.8,20463,1484.4,22218,5101.7,12947
2021-08-20,South East,71,6.9,537,81,69.7,424,28.9,373,390.5,20501,1485.5,22235,5107.2,12961
2021-08-21,South East,95,7.2,529,74,70.2,427,28.9,373,391.5,20551,1487.3,22261,5113.5,12977
2021-08-22,South East,83,7.1,562,73,70.5,429,29.3,378,392.3,20592,1488.6,22281,5119.4,12992
2021-08-23,South East,93,7.2,590,73,71.2,433,29.6,381,393.2,20640,1490.4,22307,5124.1,13004
2021-08-24,South East,86,6.9,547,70,72.0,438,29.7,383,393.9,20679,1492.2,22335,5128.9,13016
2021-08-25,South East,86,6.8,603,81,72.5,441,29.9,385,394.8,20724,1493.7,22357,5134.4,13030
2021-08-26,South East,87,6.8,592,83,72.7,442,30.1,388,395.6,20767,1495.6,22386,5138.7,13041
2021-08-27,South East,81,6.9,596,80,73.0,444,30.2,390,396.4,20809,1497.3,22411,5142.7,13051
2021-08-28,South East,74,6.6,545,72,73.2,445,30.3,391,397.0,20842,1499.2,22439,5147.0,13062
2021-08-29,South East,84,6.6,567,78,73.5,447,30.5,393,397.8,20882,1500.8,22464,5152.9,13077
2021-08-30,South East,91,6.6,612,85,73.8,449,30.6,395,398.8,20935,1502.3,22486,5157.6,13089
2021-08-31,South East,98,6.8,625,84,74.1,451,30.9,399,399.6,20978,1504.7,22522,5162.8,13102
2021-09-01,South East,119,7.1,652,87,74.8,455,31.1,401,400.7,21033,1507.9,22570,5166.7,13112
2021-09-02,South East,105,7.3,657,86,75.0,456,31.3,404,401.7,21089,1509.9,22599,5173.0,13128
2021-09-03,South East,53,7.0,691,86,75.3,458,31.6,407,402.2,21114,1511.0,22616,5175.4,13134
2021-09-04,South East,74,7.0,673,87,75.5,459,31.6,408,402.9,21150,1512.7,22641,5179.7,13145
2021-09-05,South East,76,6.9,675,89,75.8,461,32.0,412,403.5,21183,1514.4,22667,5184.0,13156
2021-09-06,South East,,,704,87,,,,,,,,,,
2021-09-07,South East,,,697,85,,,,,,,,,,
