date,areaName,cases,casesRollingSum,casesRollingRate,cases00_04,casesRollingSum00_04,casesRollingRate00_04,cases05_09,casesRollingSum05_09,casesRollingRate05_09,cases10_14,casesRollingSum10_14,casesRollingRate10_14,cases15_19,casesRollingSum15_19,casesRollingRate15_19,cases20_24,casesRollingSum20_24,casesRollingRate20_24,cases25_29,casesRollingSum25_29,casesRollingRate25_29,cases30_34,casesRollingSum30_34,casesRollingRate30_34,cases35_39,casesRollingSum35_39,casesRollingRate35_39,cases40_44,casesRollingSum40_44,casesRollingRate40_44,cases45_49,casesRollingSum45_49,casesRollingRate45_49,cases50_54,casesRollingSum50_54,casesRollingRate50_54,cases55_59,casesRollingSum55_59,casesRollingRate55_59,cases60_64,casesRollingSum60_64,casesRollingRate60_64,cases65_69,casesRollingSum65_69,casesRollingRate65_69,cases70_74,casesRollingSum70_74,casesRollingRate70_74,cases75_79,casesRollingSum75_79,casesRollingRate75_79,cases80_84,casesRollingSum80_84,casesRollingRate80_84,cases85_89,casesRollingSum85_89,casesRollingRate85_89,cases90+,casesRollingSum90+,casesRollingRate90+,casesReported
2020-04-26,Sandwell,16,180,54.799999999999997158,0,0,0.0,0,0,0.0,0,0,0.0,1,3,15.5,1,5,26.1,2,14,61.6,2,10,41.0,0,19,79.1,0,12,59.4,0,11,51.3,0,11,50.2,3,20,102.7,0,11,69.0,0,6,44.9,0,5,40.5,0,10,100.9,3,15,205.5,1,14,334.5,3,14,614.0,16
2020-04-27,Sandwell,36,186,56.600000000000001421,0,0,0.0,0,0,0.0,0,0,0.0,0,3,15.5,1,5,26.1,2,13,57.2,0,7,28.7,4,20,83.3,2,14,69.3,5,16,74.6,4,13,59.3,1,19,97.6,0,8,50.2,0,6,44.9,2,5,40.5,3,11,111.0,4,15,205.5,5,14,334.5,3,17,745.6,27
2020-04-28,Sandwell,35,194,59.100000000000001421,0,0,0.0,0,0,0.0,0,0,0.0,0,3,15.5,0,5,26.1,1,14,61.6,0,6,24.6,1,19,79.1,0,11,54.5,1,15,70.0,1,12,54.8,1,18,92.4,3,9,56.5,1,7,52.4,2,6,48.6,4,14,141.3,7,18,246.6,6,17,406.2,7,20,877.2,13
2020-04-29,Sandwell,28,200,60.899999999999998579,0,0,0.0,0,0,0.0,0,0,0.0,0,3,15.5,2,7,36.5,2,15,66.0,0,6,24.6,2,20,83.3,1,9,44.6,4,16,74.6,3,12,54.8,3,16,82.2,1,8,50.2,2,9,67.4,2,8,64.8,0,12,121.1,2,19,260.3,3,20,477.9,1,20,877.2,14
2020-04-30,Sandwell,16,185,56.299999999999997158,0,0,0.0,0,0,0.0,0,0,0.0,0,1,5.2,2,7,36.5,2,11,48.4,0,5,20.5,0,16,66.6,2,9,44.6,2,18,84.0,3,12,54.8,3,16,82.2,0,7,43.9,1,8,59.9,0,8,64.8,0,10,100.9,1,19,260.3,0,19,454.0,0,19,833.3,17
2020-05-01,Sandwell,23,171,52.100000000000001421,0,0,0.0,0,0,0.0,0,0,0.0,0,1,5.2,1,7,36.5,4,15,66.0,4,7,28.7,2,12,50.0,2,7,34.7,2,15,70.0,2,13,59.3,1,15,77.0,0,5,31.4,2,6,44.9,0,8,64.8,0,9,90.9,2,20,274.0,1,17,406.2,0,14,614.0,48
2020-05-02,Sandwell,9,163,49.600000000000001421,0,0,0.0,0,0,0.0,0,0,0.0,0,1,5.2,0,7,36.5,0,13,57.2,0,6,24.6,0,9,37.5,1,8,39.6,1,15,70.0,1,14,63.9,2,14,71.9,1,5,31.4,2,8,59.9,0,6,48.6,0,7,70.7,1,20,274.0,0,16,382.3,0,14,614.0,18
2020-05-03,Sandwell,17,164,49.899999999999998579,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,7,36.5,2,13,57.2,4,8,32.8,0,9,37.5,2,10,49.5,0,15,70.0,2,16,73.0,1,12,61.6,1,6,37.6,1,9,67.4,1,7,56.7,0,7,70.7,1,18,246.6,1,16,382.3,0,11,482.5,3
2020-05-04,Sandwell,9,137,41.700000000000002842,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,7,36.5,0,11,48.4,0,8,32.8,1,6,25.0,1,9,44.6,1,11,51.3,3,15,68.5,0,11,56.5,1,7,43.9,0,9,67.4,0,5,40.5,0,4,40.4,0,14,191.8,1,12,286.7,0,8,350.9,0
2020-05-05,Sandwell,19,121,36.799999999999997158,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,3,10,52.1,2,12,52.8,0,8,32.8,0,5,20.8,0,9,44.6,2,12,56.0,0,14,63.9,0,10,51.4,3,7,43.9,1,9,67.4,0,3,24.3,2,2,20.2,1,8,109.6,2,8,191.2,3,4,175.4,26
2020-05-06,Sandwell,17,110,33.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,8,41.7,1,11,48.4,1,9,36.9,1,4,16.7,2,10,49.5,2,10,46.6,0,11,50.2,3,10,51.4,1,7,43.9,1,8,59.9,1,2,16.2,0,2,20.2,2,8,109.6,1,6,143.4,1,4,175.4,7
2020-05-07,Sandwell,21,115,35,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,7,36.5,2,11,48.4,2,11,45.1,2,6,25.0,1,9,44.6,0,8,37.3,1,9,41.1,1,8,41.1,2,9,56.5,0,7,52.4,0,2,16.2,3,5,50.5,0,7,95.9,3,9,215.1,3,7,307.0,10
2020-05-08,Sandwell,11,103,31.399999999999998579,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,2,8,41.7,0,7,30.8,1,8,32.8,1,5,20.8,1,8,39.6,1,7,32.6,0,7,32.0,2,9,46.2,1,10,62.7,1,6,44.9,0,2,16.2,0,5,50.5,0,5,68.5,1,9,215.1,0,7,307.0,14
2020-05-09,Sandwell,8,102,31.100000000000001421,0,0,0.0,0,0,0.0,0,0,0.0,1,1,5.2,1,9,46.9,1,8,35.2,0,8,32.8,0,5,20.8,2,9,44.6,1,7,32.6,1,7,32.0,0,7,35.9,0,9,56.5,0,4,29.9,1,3,24.3,0,5,50.5,0,4,54.8,0,9,215.1,0,7,307.0,16
2020-05-10,Sandwell,15,100,30.399999999999998579,0,0,0.0,0,0,0.0,0,0,0.0,0,1,5.2,0,8,41.7,0,6,26.4,1,5,20.5,0,5,20.8,2,9,44.6,1,8,37.3,0,5,22.8,3,9,46.2,0,8,50.2,0,3,22.5,0,2,16.2,1,6,60.6,1,4,54.8,3,11,262.8,3,10,438.6,4
2020-05-11,Sandwell,13,104,31.699999999999999289,0,0,0.0,0,0,0.0,0,0,0.0,0,1,5.2,0,7,36.5,1,7,30.8,1,6,24.6,0,4,16.7,0,8,39.6,1,8,37.3,1,3,13.7,2,11,56.5,1,8,50.2,2,5,37.4,1,3,24.3,0,6,60.6,0,4,54.8,2,12,286.7,1,11,482.5,9
2020-05-12,Sandwell,14,99,30.100000000000001421,0,0,0.0,1,1,4.1,0,0,0.0,0,1,5.2,2,6,31.3,2,7,30.8,2,8,32.8,0,4,16.7,1,9,44.6,0,6,28.0,0,3,13.7,0,11,56.5,2,7,43.9,1,5,37.4,0,3,24.3,2,6,60.6,0,3,41.1,1,11,262.8,0,8,350.9,2
2020-05-13,Sandwell,16,98,29.800000000000000711,0,0,0.0,0,1,4.1,0,0,0.0,0,1,5.2,2,8,41.7,0,6,26.4,1,8,32.8,2,5,20.8,2,9,44.6,1,5,23.3,0,3,13.7,2,10,51.4,2,8,50.2,0,4,29.9,0,2,16.2,1,7,70.7,1,2,27.4,2,12,286.7,0,7,307.0,13
2020-05-14,Sandwell,17,94,28.600000000000001421,0,0,0.0,0,1,4.1,0,0,0.0,0,1,5.2,1,8,41.7,3,7,30.8,1,7,28.7,2,5,20.8,2,10,49.5,0,5,23.3,0,2,9.1,4,13,66.8,1,7,43.9,0,4,29.9,0,2,16.2,0,4,40.4,1,3,41.1,2,11,262.8,0,4,175.4,16
2020-05-15,Sandwell,18,101,30.800000000000000711,0,0,0.0,0,1,4.1,0,0,0.0,0,1,5.2,0,6,31.3,3,10,44.0,2,8,32.8,1,5,20.8,1,10,49.5,0,4,18.7,1,3,13.7,1,12,61.6,1,7,43.9,0,3,22.5,1,3,24.3,0,4,40.4,0,3,41.1,6,16,382.3,1,5,219.3,7
2020-05-16,Sandwell,13,106,32.299999999999997158,0,0,0.0,0,1,4.1,0,0,0.0,0,0,0.0,0,5,26.1,1,10,44.0,0,8,32.8,0,5,20.8,1,9,44.6,1,4,18.7,1,3,13.7,1,13,66.8,1,8,50.2,1,4,29.9,2,4,32.4,1,5,50.5,0,3,41.1,1,17,406.2,2,7,307.0,8
2020-05-17,Sandwell,8,99,30.100000000000001421,0,0,0.0,0,1,4.1,0,0,0.0,0,0,0.0,0,5,26.1,0,10,44.0,0,7,28.7,0,5,20.8,2,9,44.6,0,3,14.0,2,5,22.8,1,11,56.5,2,10,62.7,0,4,29.9,0,4,32.4,0,4,40.4,0,2,27.4,0,14,334.5,1,5,219.3,3
2020-05-18,Sandwell,20,106,32.299999999999997158,0,0,0.0,0,1,4.1,0,0,0.0,1,1,5.2,2,7,36.5,0,9,39.6,2,8,32.8,0,5,20.8,1,10,49.5,0,2,9.3,0,4,18.3,1,10,51.4,0,9,56.5,3,5,37.4,1,4,32.4,0,4,40.4,3,5,68.5,6,18,430.1,0,4,175.4,15
2020-05-19,Sandwell,13,105,32,0,0,0.0,0,0,0.0,0,0,0.0,0,1,5.2,0,5,26.1,0,7,30.8,0,6,24.6,2,7,29.1,0,9,44.6,2,4,18.7,0,4,18.3,2,12,61.6,1,8,50.2,1,5,37.4,0,4,32.4,0,2,20.2,2,7,95.9,2,19,454.0,1,5,219.3,26
2020-05-20,Sandwell,14,103,31.399999999999998579,0,0,0.0,0,0,0.0,0,0,0.0,0,1,5.2,0,3,15.6,2,9,39.6,1,6,24.6,1,6,25.0,1,8,39.6,2,5,23.3,2,6,27.4,2,12,61.6,1,7,43.9,0,5,37.4,0,4,32.4,0,1,10.1,1,7,95.9,1,18,430.1,0,5,219.3,24
2020-05-21,Sandwell,12,98,29.800000000000000711,1,1,4.3,0,0,0.0,0,0,0.0,0,1,5.2,2,4,20.9,0,6,26.4,0,5,20.5,1,5,20.8,1,7,34.7,2,7,32.6,1,7,32.0,1,9,46.2,0,6,37.6,1,6,44.9,0,4,32.4,0,1,10.1,1,7,95.9,0,16,382.3,1,6,263.2,15
2020-05-22,Sandwell,13,93,28.300000000000000711,0,1,4.3,0,0,0.0,0,0,0.0,0,1,5.2,1,5,26.1,1,4,17.6,0,3,12.3,2,6,25.0,1,7,34.7,0,7,32.6,3,9,41.1,1,9,46.2,1,6,37.6,0,6,44.9,0,3,24.3,0,1,10.1,1,8,109.6,0,10,238.9,2,7,307.0,33
2020-05-23,Sandwell,6,86,26.199999999999999289,0,1,4.3,1,1,4.1,0,0,0.0,0,1,5.2,0,5,26.1,0,3,13.2,1,4,16.4,0,6,25.0,0,6,29.7,0,6,28.0,2,10,45.6,0,8,41.1,2,7,43.9,0,5,37.4,0,1,8.1,0,0,0.0,0,8,109.6,0,9,215.1,0,5,219.3,8
2020-05-24,Sandwell,15,93,28.300000000000000711,0,1,4.3,0,1,4.1,1,1,4.4,1,2,10.3,1,6,31.3,0,3,13.2,2,6,24.6,2,8,33.3,1,5,24.8,1,7,32.6,0,8,36.5,1,8,41.1,0,5,31.4,1,6,44.9,1,2,16.2,0,0,0.0,1,9,123.3,2,11,262.8,0,4,175.4,13
2020-05-25,Sandwell,6,79,24.100000000000001421,0,1,4.3,0,1,4.1,0,1,4.4,0,1,5.2,1,5,26.1,1,4,17.6,0,4,16.4,1,9,37.5,0,4,19.8,1,8,37.3,0,8,36.5,0,7,35.9,0,5,31.4,0,3,22.5,0,1,8.1,0,0,0.0,0,6,82.2,1,6,143.4,1,5,219.3,2
2020-05-26,Sandwell,14,80,24.399999999999998579,0,1,4.3,0,1,4.1,0,1,4.4,1,2,10.3,2,7,36.5,0,4,17.6,1,5,20.5,0,7,29.1,0,4,19.8,0,6,28.0,2,10,45.6,2,7,35.9,2,6,37.6,1,3,22.5,1,2,16.2,0,0,0.0,1,5,68.5,0,4,95.6,1,5,219.3,5
2020-05-27,Sandwell,10,76,23.100000000000001421,0,1,4.3,0,1,4.1,0,1,4.4,0,2,10.3,0,7,36.5,0,2,8.8,0,4,16.4,0,6,25.0,2,5,24.8,1,5,23.3,1,9,41.1,1,6,30.8,0,5,31.4,2,5,37.4,1,3,24.3,0,0,0.0,0,4,54.8,1,4,95.6,1,6,263.2,12
2020-05-28,Sandwell,10,74,22.5,0,0,0.0,0,1,4.1,1,2,8.8,1,3,15.5,0,5,26.1,2,4,17.6,0,4,16.4,0,5,20.8,0,4,19.8,1,4,18.7,0,8,36.5,1,6,30.8,1,6,37.6,0,4,29.9,0,3,24.3,1,1,10.1,0,3,41.1,1,5,119.5,1,6,263.2,12
2020-05-29,Sandwell,4,65,19.800000000000000711,0,0,0.0,0,1,4.1,0,2,8.8,0,3,15.5,0,4,20.9,0,3,13.2,0,4,16.4,0,3,12.5,0,3,14.9,0,4,18.7,2,7,32.0,0,5,25.7,0,5,31.4,0,4,29.9,0,3,24.3,0,1,10.1,1,3,41.1,1,6,143.4,0,4,175.4,19
2020-05-30,Sandwell,4,63,19.199999999999999289,0,0,0.0,0,0,0.0,0,2,8.8,0,3,15.5,0,4,20.9,0,3,13.2,0,3,12.3,0,3,12.5,0,3,14.9,0,4,18.7,1,6,27.4,1,6,30.8,0,3,18.8,1,5,37.4,1,4,32.4,0,1,10.1,0,3,41.1,0,6,143.4,0,4,175.4,0
2020-05-31,Sandwell,5,53,16.100000000000001421,0,0,0.0,0,0,0.0,0,1,4.4,0,2,10.3,0,3,15.6,1,4,17.6,0,1,4.1,0,1,4.2,0,2,9.9,0,3,14.0,2,8,36.5,1,6,30.8,1,4,25.1,0,4,29.9,0,3,24.3,0,1,10.1,0,2,27.4,0,4,95.6,0,4,175.4,0
2020-06-01,Sandwell,5,52,15.800000000000000711,0,0,0.0,1,1,4.1,0,1,4.4,0,2,10.3,0,2,10.4,0,3,13.2,1,2,8.2,0,0,0.0,0,2,9.9,0,2,9.3,0,8,36.5,1,7,35.9,0,4,25.1,0,4,29.9,1,4,32.4,0,1,10.1,1,3,41.1,0,3,71.7,0,3,131.6,4
2020-06-02,Sandwell,8,46,14,0,0,0.0,0,1,4.1,0,1,4.4,0,1,5.2,0,0,0.0,0,3,13.2,0,1,4.1,0,0,0.0,2,4,19.8,0,2,9.3,2,8,36.5,0,5,25.7,0,2,12.5,1,4,29.9,2,5,40.5,0,1,10.1,1,3,41.1,0,3,71.7,0,2,87.7,4
2020-06-03,Sandwell,4,40,12.199999999999999289,0,0,0.0,0,1,4.1,0,1,4.4,0,1,5.2,0,0,0.0,2,5,22.0,0,1,4.1,1,1,4.2,0,2,9.9,0,1,4.7,0,7,32.0,0,4,20.5,1,3,18.8,0,2,15.0,0,4,32.4,0,1,10.1,0,3,41.1,0,2,47.8,0,1,43.9,1
2020-06-04,Sandwell,11,41,12.5,0,0,0.0,1,2,8.2,0,0,0.0,1,1,5.2,1,1,5.2,3,6,26.4,0,1,4.1,0,1,4.2,1,3,14.9,0,0,0.0,0,7,32.0,1,4,20.5,0,2,12.5,0,2,15.0,2,6,48.6,0,0,0.0,0,3,41.1,1,2,47.8,0,0,0.0,3
2020-06-05,Sandwell,6,43,13.099999999999999645,1,1,4.3,0,2,8.2,0,0,0.0,1,2,10.3,1,2,10.4,1,7,30.8,0,1,4.1,0,1,4.2,0,3,14.9,0,0,0.0,1,6,27.4,0,4,20.5,0,2,12.5,1,3,22.5,0,6,48.6,0,0,0.0,0,2,27.4,0,1,23.9,0,0,0.0,3
2020-06-06,Sandwell,5,44,13.400000000000000355,0,1,4.3,0,2,8.2,1,1,4.4,1,3,15.5,1,3,15.6,0,7,30.8,0,1,4.1,0,1,4.2,0,3,14.9,0,0,0.0,0,5,22.8,0,3,15.4,0,2,12.5,1,3,22.5,1,6,48.6,0,0,0.0,0,2,27.4,0,1,23.9,0,0,0.0,0
2020-06-07,Sandwell,7,46,14,0,1,4.3,0,2,8.2,0,1,4.4,0,3,15.5,1,4,20.9,0,6,26.4,0,1,4.1,1,2,8.3,0,3,14.9,0,0,0.0,1,4,18.3,1,3,15.4,1,2,12.5,0,3,22.5,0,6,48.6,0,0,0.0,1,3,41.1,1,2,47.8,0,0,0.0,7
2020-06-08,Sandwell,8,49,14.900000000000000355,0,1,4.3,0,1,4.1,0,1,4.4,0,3,15.5,0,4,20.9,0,6,26.4,0,0,0.0,2,4,16.7,1,4,19.8,1,1,4.7,1,5,22.8,1,3,15.4,1,3,18.8,1,4,29.9,0,5,40.5,0,0,0.0,0,2,27.4,0,2,47.8,0,0,0.0,0
2020-06-09,Sandwell,6,47,14.300000000000000711,0,1,4.3,0,1,4.1,0,1,4.4,0,3,15.5,1,5,26.1,1,7,30.8,0,0,0.0,0,4,16.7,2,4,19.8,0,1,4.7,0,3,13.7,0,3,15.4,0,3,18.8,0,3,22.5,0,3,24.3,0,0,0.0,1,2,27.4,0,2,47.8,1,1,43.9,7
2020-06-10,Sandwell,5,48,14.599999999999999645,0,1,4.3,0,1,4.1,0,1,4.4,0,3,15.5,0,5,26.1,1,6,26.4,0,0,0.0,1,4,16.7,1,5,24.8,1,2,9.3,0,3,13.7,1,4,20.5,0,2,12.5,0,3,22.5,0,3,24.3,0,0,0.0,0,2,27.4,0,2,47.8,0,1,43.9,3
2020-06-11,Sandwell,15,52,15.800000000000000711,0,1,4.3,0,0,0.0,0,1,4.4,0,2,10.3,1,5,26.1,1,4,17.6,1,1,4.1,1,5,20.8,3,7,34.7,3,5,23.3,0,3,13.7,3,6,30.8,2,4,25.1,0,3,22.5,0,1,8.1,0,0,0.0,0,2,27.4,0,1,23.9,0,1,43.9,5
2020-06-12,Sandwell,7,53,16.100000000000001421,0,0,0.0,0,0,0.0,0,1,4.4,0,1,5.2,1,5,26.1,1,4,17.6,0,1,4.1,0,5,20.8,1,8,39.6,1,6,28.0,2,4,18.3,0,6,30.8,0,4,25.1,0,2,15.0,1,2,16.2,0,0,0.0,0,2,27.4,0,1,23.9,0,1,43.9,0
2020-06-13,Sandwell,11,59,18,1,1,4.3,0,0,0.0,0,0,0.0,0,0,0.0,0,4,20.9,0,4,17.6,3,4,16.4,3,8,33.3,0,8,39.6,1,7,32.6,0,4,18.3,1,7,35.9,0,4,25.1,2,3,22.5,0,1,8.1,0,0,0.0,0,2,27.4,0,1,23.9,0,1,43.9,2
2020-06-14,Sandwell,8,60,18.300000000000000711,0,1,4.3,0,0,0.0,0,0,0.0,0,0,0.0,0,3,15.6,2,6,26.4,0,4,16.4,0,7,29.1,1,9,44.6,1,8,37.3,1,4,18.3,0,6,30.8,0,3,18.8,1,4,29.9,0,1,8.1,0,0,0.0,0,1,13.7,1,1,23.9,1,2,87.7,4
2020-06-15,Sandwell,1,53,16.100000000000001421,0,1,4.3,0,0,0.0,0,0,0.0,0,0,0.0,0,3,15.6,0,6,26.4,0,4,16.4,0,5,20.8,1,9,44.6,0,7,32.6,0,3,13.7,0,5,25.7,0,2,12.5,0,3,22.5,0,1,8.1,0,0,0.0,0,1,13.7,0,1,23.9,0,2,87.7,1
2020-06-16,Sandwell,7,54,16.399999999999998579,0,1,4.3,0,0,0.0,0,0,0.0,0,0,0.0,0,2,10.4,0,5,22.0,0,4,16.4,0,5,20.8,0,7,34.7,4,11,51.3,2,5,22.8,0,5,25.7,0,2,12.5,0,3,22.5,0,1,8.1,0,0,0.0,0,0,0.0,0,1,23.9,1,2,87.7,2
2020-06-17,Sandwell,3,52,15.800000000000000711,0,1,4.3,0,0,0.0,0,0,0.0,1,1,5.2,0,2,10.4,0,4,17.6,0,4,16.4,0,4,16.7,0,6,29.7,0,10,46.6,1,6,27.4,0,4,20.5,0,2,12.5,0,3,22.5,0,1,8.1,0,0,0.0,1,1,13.7,0,1,23.9,0,2,87.7,3
2020-06-18,Sandwell,5,42,12.800000000000000711,0,1,4.3,0,0,0.0,0,0,0.0,0,1,5.2,0,1,5.2,0,3,13.2,2,5,20.5,1,4,16.7,1,4,19.8,0,7,32.6,0,6,27.4,0,1,5.1,0,0,0.0,1,4,29.9,0,1,8.1,0,0,0.0,0,1,13.7,0,1,23.9,0,2,87.7,1
2020-06-19,Sandwell,2,37,11.300000000000000711,0,1,4.3,0,0,0.0,0,0,0.0,0,1,5.2,0,0,0.0,0,2,8.8,1,6,24.6,0,4,16.7,0,3,14.9,0,6,28.0,1,5,22.8,0,1,5.1,0,0,0.0,0,4,29.9,0,0,0.0,0,0,0.0,0,1,13.7,0,1,23.9,0,2,87.7,0
2020-06-20,Sandwell,4,30,9.0999999999999996447,0,0,0.0,0,0,0.0,1,1,4.4,1,2,10.3,0,0,0.0,0,2,8.8,0,3,12.3,0,1,4.2,0,3,14.9,1,6,28.0,0,5,22.8,1,1,5.1,0,0,0.0,0,2,15.0,0,0,0.0,0,0,0.0,0,1,13.7,0,1,23.9,0,2,87.7,1
2020-06-21,Sandwell,1,23,7,0,0,0.0,0,0,0.0,0,1,4.4,0,2,10.3,0,0,0.0,0,0,0.0,0,3,12.3,1,2,8.3,0,2,9.9,0,5,23.3,0,4,18.3,0,1,5.1,0,0,0.0,0,1,7.5,0,0,0.0,0,0,0.0,0,1,13.7,0,0,0.0,0,1,43.9,2
2020-06-22,Sandwell,5,27,8.1999999999999992895,0,0,0.0,1,1,4.1,0,1,4.4,0,2,10.3,0,0,0.0,0,0,0.0,1,4,16.4,2,4,16.7,0,1,5.0,0,5,23.3,0,4,18.3,0,1,5.1,0,0,0.0,0,1,7.5,0,0,0.0,0,0,0.0,1,2,27.4,0,0,0.0,0,1,43.9,1
2020-06-23,Sandwell,6,26,7.9000000000000003553,1,1,4.3,0,1,4.1,0,1,4.4,0,2,10.3,0,0,0.0,0,0,0.0,0,4,16.4,0,4,16.7,0,1,5.0,0,1,4.7,1,3,13.7,0,1,5.1,0,0,0.0,1,2,15.0,0,0,0.0,1,1,10.1,1,3,41.1,1,1,23.9,0,0,0.0,0
2020-06-24,Sandwell,0,23,7,0,1,4.3,0,1,4.1,0,1,4.4,0,1,5.2,0,0,0.0,0,0,0.0,0,4,16.4,0,4,16.7,0,1,5.0,0,1,4.7,0,2,9.1,0,1,5.1,0,0,0.0,0,2,15.0,0,0,0.0,0,1,10.1,0,2,27.4,0,1,23.9,0,0,0.0,0
2020-06-25,Sandwell,2,20,6.0999999999999996447,0,1,4.3,0,1,4.1,0,1,4.4,0,1,5.2,0,0,0.0,0,0,0.0,0,2,8.2,1,4,16.7,1,1,5.0,0,1,4.7,0,2,9.1,0,1,5.1,0,0,0.0,0,1,7.5,0,0,0.0,0,1,10.1,0,2,27.4,0,1,23.9,0,0,0.0,4
2020-06-26,Sandwell,6,24,7.2999999999999998224,0,1,4.3,0,1,4.1,0,1,4.4,0,1,5.2,0,0,0.0,2,2,8.8,2,3,12.3,0,4,16.7,1,2,9.9,0,1,4.7,1,2,9.1,0,1,5.1,0,0,0.0,0,1,7.5,0,0,0.0,0,1,10.1,0,2,27.4,0,1,23.9,0,0,0.0,1
2020-06-27,Sandwell,0,20,6.0999999999999996447,0,1,4.3,0,1,4.1,0,0,0.0,0,0,0.0,0,0,0.0,0,2,8.8,0,3,12.3,0,4,16.7,0,2,9.9,0,0,0.0,0,2,9.1,0,0,0.0,0,0,0.0,0,1,7.5,0,0,0.0,0,1,10.1,0,2,27.4,0,1,23.9,0,0,0.0,0
2020-06-28,Sandwell,2,21,6.4000000000000003553,0,1,4.3,0,1,4.1,0,0,0.0,0,0,0.0,0,0,0.0,0,2,8.8,0,3,12.3,0,3,12.5,0,2,9.9,0,0,0.0,0,2,9.1,0,0,0.0,0,0,0.0,0,1,7.5,1,1,8.1,1,2,20.2,0,2,27.4,0,1,23.9,0,0,0.0,3
2020-06-29,Sandwell,5,21,6.4000000000000003553,0,1,4.3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,8.8,2,4,16.4,1,2,8.3,1,3,14.9,0,0,0.0,1,3,13.7,0,0,0.0,0,0,0.0,0,1,7.5,0,1,8.1,0,2,20.2,0,1,13.7,0,1,23.9,0,0,0.0,3
2020-06-30,Sandwell,0,15,4.5999999999999996447,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,8.8,0,4,16.4,0,2,8.3,0,3,14.9,0,0,0.0,0,2,9.1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,8.1,0,1,10.1,0,0,0.0,0,0,0.0,0,0,0.0,0
2020-07-01,Sandwell,1,16,4.9000000000000003553,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,8.8,0,4,16.4,0,2,8.3,0,3,14.9,0,0,0.0,0,2,9.1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,8.1,1,2,20.2,0,0,0.0,0,0,0.0,0,0,0.0,527
2020-07-02,Sandwell,2,16,4.9000000000000003553,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,8.8,1,5,20.5,0,1,4.2,0,2,9.9,0,0,0.0,0,2,9.1,0,0,0.0,1,1,6.3,0,0,0.0,0,1,8.1,0,2,20.2,0,0,0.0,0,0,0.0,0,0,0.0,0
2020-07-03,Sandwell,1,11,3.2999999999999998224,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,4.4,0,3,12.3,0,1,4.2,0,1,5.0,0,0,0.0,0,1,4.6,0,0,0.0,0,1,6.3,0,0,0.0,0,1,8.1,0,2,20.2,0,0,0.0,0,0,0.0,0,0,0.0,3
2020-07-04,Sandwell,1,12,3.7000000000000001776,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,4.4,0,3,12.3,0,1,4.2,0,1,5.0,0,0,0.0,0,1,4.6,0,0,0.0,1,2,12.5,0,0,0.0,0,1,8.1,0,2,20.2,0,0,0.0,0,0,0.0,0,0,0.0,3
2020-07-05,Sandwell,3,13,4,0,0,0.0,0,0,0.0,0,0,0.0,1,1,5.2,0,0,0.0,0,1,4.4,0,3,12.3,1,2,8.3,0,1,5.0,0,0,0.0,0,1,4.6,0,0,0.0,0,2,12.5,0,0,0.0,0,0,0.0,0,1,10.1,0,0,0.0,0,0,0.0,1,1,43.9,1
2020-07-06,Sandwell,1,9,2.7000000000000001776,0,0,0.0,0,0,0.0,0,0,0.0,0,1,5.2,0,0,0.0,0,1,4.4,0,1,4.1,0,1,4.2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,12.5,0,0,0.0,0,0,0.0,0,1,10.1,1,1,13.7,0,0,0.0,0,1,43.9,0
2020-07-07,Sandwell,7,16,4.9000000000000003553,2,2,8.5,0,0,0.0,0,0,0.0,1,2,10.3,1,1,5.2,0,1,4.4,0,1,4.1,2,3,12.5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,12.5,0,0,0.0,0,0,0.0,1,2,20.2,0,1,13.7,0,0,0.0,0,1,43.9,1
2020-07-08,Sandwell,5,20,6.0999999999999996447,0,2,8.5,0,0,0.0,0,0,0.0,2,4,20.7,0,1,5.2,0,1,4.4,1,2,8.2,0,3,12.5,1,1,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,12.5,0,0,0.0,1,1,8.1,0,1,10.1,0,1,13.7,0,0,0.0,0,1,43.9,1
